loc_num,loc_name,date,temp,l_temp,h_temp,rain_per_day,accum_rain,wind,dew,humidity,steam_pressure,sunshine_time,sunshine,ground_surface_temp
112,인천,2015-07-27,24.85714286,23.31428571,27.45714286,1.2,42.8,2.457142857,24.55714286,98.44285714,30.91428571,2.371428571,8.611428571,26.5
112,인천,2015-07-28,24.82857143,23.34285714,27.28571429,0,0,2.414285714,24.52857143,98.42857143,30.85714286,2.785714286,9.4,26.28571429
112,인천,2015-07-29,24.82857143,23.35714286,27.14285714,24.4,24.4,2.614285714,24.57142857,98.67142857,30.92857143,2.128571429,8.172857143,25.88571429
112,인천,2015-07-30,25.04285714,23.54285714,27.44285714,0,0,2.885714286,24.74285714,98.47142857,31.27142857,3.242857143,9.618571429,26.07142857
112,인천,2015-07-31,25.41428571,23.84285714,28.11428571,0,0,2.9,25.11428571,98.44285714,31.97142857,4.042857143,11.28285714,26.55714286
112,인천,2015-08-01,25.77142857,24.1,28.68571429,0,0,2.714285714,25.47142857,98.41428571,32.64285714,5.014285714,13.00714286,27.01428571
112,인천,2015-08-02,26.01428571,24.32857143,28.94285714,16.7,16.7,2.785714286,25.71428571,98.41428571,33.08571429,5.242857143,13.32571429,27.12857143
112,인천,2015-08-03,26.3,24.6,29.27142857,0.8,17.5,3.257142857,26,98.41428571,33.62857143,5.328571429,13.69857143,27.32857143
112,인천,2015-08-04,26.41428571,24.82857143,29.27142857,0,0,3.771428571,26.17142857,98.71428571,33.95714286,4.914285714,12.94428571,27.17142857
112,인천,2015-08-05,26.55714286,24.98571429,29.57142857,0.1,0.1,3.771428571,26.25714286,98.37142857,34.14285714,5.728571429,14.01142857,27.27142857
112,인천,2015-08-06,26.71428571,25.01428571,29.72857143,0,0,3.557142857,26.28571429,97.75714286,34.21428571,6.071428571,14.28142857,27.38571429
112,인천,2015-08-07,27.08571429,25.04285714,30.28571429,0,0,3.557142857,26.42857143,96.61428571,34.52857143,6.871428571,14.93285714,27.54285714
112,인천,2015-08-08,27.17142857,24.87142857,30.61428571,11.7,11.7,3.471428571,26.45714286,96.34285714,34.6,6.642857143,14.53571429,27.62857143
112,인천,2015-08-09,27.1,24.75714286,30.55714286,0,0,3.357142857,26.37142857,96.31428571,34.45714286,7.457142857,15.41142857,27.65714286
112,인천,2015-08-10,26.97142857,24.51428571,30.61428571,0,0,2.985714286,26.14285714,95.8,34.02857143,7.942857143,16.08,27.7
112,인천,2015-08-11,26.87142857,24.31428571,30.62857143,0,0,2.5,26.01428571,95.65714286,33.8,7.871428571,16.05428571,27.75714286
112,인천,2015-08-12,26.8,23.97142857,30.61428571,0,0,2.471428571,25.78571429,94.94285714,33.35714286,8.585714286,16.94857143,27.91428571
112,인천,2015-08-13,26.52857143,23.55714286,30.22857143,2.7,2.7,2.5,25.54285714,95.01428571,32.85714286,8.4,16.86285714,27.75714286
112,인천,2015-08-14,26.1,23.21428571,29.7,0,0,2.4,25.17142857,95.27142857,32.1,8.5,16.94857143,27.51428571
112,인천,2015-08-15,25.98571429,23.22857143,29.35714286,0,0,2.342857143,25.08571429,95.4,31.92857143,8.971428571,17.66714286,27.38571429
112,인천,2015-08-16,26.02857143,22.95714286,29.68571429,6.2,6.2,2.414285714,25.01428571,94.78571429,31.8,8.042857143,16.65714286,27.38571429
112,인천,2015-08-17,26.07142857,22.6,29.77142857,0,0,2.457142857,24.81428571,93.51428571,31.45714286,8.242857143,16.47857143,27.18571429
112,인천,2015-08-18,26.31428571,22.8,30.1,0,0,2.614285714,24.52857143,90.8,30.9,8.871428571,17.35857143,27.24285714
