mosquito,temp,rain_per_day,cum_rain,wind,humidity,steam_pressure,sunshine_time,sunshine
0,0.590106007,0,0,0.157894737,0.509562842,0.437288136,0.729927007,0.472799209
0,0.614840989,0,0,0.263157895,0.337431694,0.33559322,0.817518248,0.626442466
0.144548239,0.572438163,0,0,0.315789474,0.296448087,0.291525424,0.854014599,0.64622486
0.112968496,0.565371025,0,0,0.421052632,0.308743169,0.291525424,0.832116788,0.648862512
0.116826141,0.583038869,0,0,0.298245614,0.386612022,0.359322034,0.729927007,0.59347181
0.132105442,0.597173145,0,0,0.298245614,0.471311475,0.416949153,0.839416058,0.574678536
0.13055482,0.590106007,0,0,0.228070175,0.617486339,0.505084746,0.562043796,0.447082097
0.140085473,0.607773852,0,0,0.140350877,0.523224044,0.447457627,0.729927007,0.465545664
0.1446617,0.653710247,0,0,0.192982456,0.336065574,0.366101695,0.817518248,0.56379822
0.154078893,0.586572438,0,0,0.175438596,0.465846995,0.413559322,0.153284672,0.238048137
0.116637041,0.636042403,0,0,0.210526316,0.445355191,0.420338983,0.751824818,0.53214639
0.120721607,0.636042403,0,0,0.315789474,0.446721311,0.440677966,0.693430657,0.486317178
0.133618244,0.600706714,0,0,0.192982456,0.419398907,0.386440678,0.802919708,0.476425981
0.119322265,0.583038869,0,0,0.210526316,0.213114754,0.237288136,0.817518248,0.575008243
0.135887448,0.565371025,0,0,0.157894737,0.215846995,0.227118644,0.408759124,0.369601055
0.145304641,0.590106007,0,0,0.280701754,0.174863388,0.223728814,0.686131387,0.562149687
0.157369237,0.561837456,0,0,0.333333333,0.293715847,0.288135593,0.270072993,0.320474777
0.119851745,0.385159011,0.242214533,0.090909091,0.50877193,0.733606557,0.403389831,0,0.056709529
0.037063651,0.392226148,0,0,0.526315789,0.405737705,0.244067797,0.766423358,0.463567425
0.190083582,0.487632509,0,0,0.543859649,0.349726776,0.281355932,0.744525547,0.523903726
0.097235354,0.395759717,0,0,0.192982456,0.206284153,0.149152542,0.649635036,0.406857896
0.092772588,0.445229682,0,0,0.210526316,0.349726776,0.230508475,0.802919708,0.535773162
0.071933739,0.469964664,0,0,0.210526316,0.460382514,0.301694915,0.766423358,0.495878668
0.090238645,0.501766784,0,0,0.122807018,0.596994536,0.410169492,0.503649635,0.390702275
0.074089482,0.519434629,0,0,0.280701754,0.509562842,0.369491525,0.715328467,0.475766568
0.073181801,0.381625442,0,0,0.526315789,0.273224044,0.169491525,0.788321168,0.543686119
0.055444197,0.261484099,0.024221453,0.090909091,0.263157895,0.643442623,0.261016949,0.160583942,0.154632377
0.021179229,0.190812721,0.024221453,0.181818182,0.298245614,0.666666667,0.223728814,0.109489051,0.196175404
0.014901101,0.243816254,0,0,0.350877193,0.446721311,0.166101695,0.773722628,0.499835147
0.033962407,0.339222615,0,0,0.315789474,0.581967213,0.288135593,0.737226277,0.453676228
0.05763776,0.413427562,0,0,0.157894737,0.557377049,0.301694915,0.671532847,0.463237718
0.060474263,0.441696113,0,0,0.192982456,0.523224044,0.315254237,0.715328467,0.434882954
0.065995991,0.427561837,0,0,0.192982456,0.644808743,0.379661017,0.554744526,0.328058028
0.068870315,0.469964664,0,0,0.175438596,0.56010929,0.355932203,0.744525547,0.454995054
0.076699066,0.441696113,0,0,0.105263158,0.56420765,0.342372881,0.656934307,0.38443785
0.080594531,0.448763251,0,0,0.228070175,0.595628415,0.362711864,0.554744526,0.351137488
0.09413411,0.473498233,0,0,0.157894737,0.62431694,0.4,0.503649635,0.354434553
0.088423282,0.441696113,0,0,0.157894737,0.665300546,0.396610169,0.489051095,0.326739202
0.098483416,0.427561837,0,0,0.263157895,0.56010929,0.33559322,0.335766423,0.302670623
0.091600166,0.427561837,0,0,0.298245614,0.618852459,0.366101695,0.299270073,0.238048137
0.157974358,0.406360424,0.07266436,0.090909091,0.315789474,0.554644809,0.318644068,0.503649635,0.34421365
0.081426572,0.385159011,0,0,0.245614035,0.371584699,0.213559322,0.627737226,0.426310584
0.067508793,0.339222615,0.01384083,0.090909091,0.298245614,0.587431694,0.288135593,0.175182482,0.233761952
0.045837903,0.236749117,0.183391003,0.181818182,0.438596491,0.621584699,0.240677966,0.510948905,0.301681503
0.009530653,0.159010601,0,0,0.315789474,0.344262295,0.105084746,0.708029197,0.428288823
0.012329337,0.106007067,0.003460208,0.090909091,0.298245614,0.363387978,0.091525424,0.510948905,0.357401912
0.005710828,0,0,0,0.333333333,0.245901639,0.030508475,0.708029197,0.449060336
0.001021141,0.010600707,0,0,0.245614035,0.255464481,0.033898305,0.708029197,0.445103858
0.00699671,0.204946996,0.010380623,0.272727273,0.421052632,0.568306011,0.183050847,0.671532847,0.606000659
0.009757573,0.233215548,0,0,0.263157895,0.427595628,0.155932203,0.875912409,0.727992087
0.034832268,0.314487633,0.003460208,0.090909091,0.245614035,0.412568306,0.196610169,0.386861314,0.441147379
0.039597595,0.286219081,0.117647059,0.181818182,0.368421053,0.871584699,0.362711864,0,0.200131883
0.048863507,0.286219081,0,0,0.333333333,0.81420765,0.338983051,0.145985401,0.255522585
0.027986839,0.286219081,0,0,0.245614035,0.386612022,0.155932203,0.576642336,0.551928783
0.043909081,0.356890459,0,0,0.210526316,0.215846995,0.118644068,0.832116788,0.744147709
0.050073749,0.416961131,0,0,0.175438596,0.150273224,0.118644068,0.868613139,0.698648203
0.061760145,0.554770318,0,0,0.228070175,0.150273224,0.186440678,0.722627737,0.650181339
0.069702356,0.416961131,0,0,0.50877193,0.112021858,0.115254237,0,0.275964392
0.05782686,0.416961131,0,0,0.228070175,0.144808743,0.13220339,0.686131387,0.62413452
0,0.381625442,0.002076125,0.090909091,0.315789474,0.325136612,0.196610169,0.846715328,0.717771184
0,0.371024735,0,0,0.368421053,0.293715847,0.179661017,0.109489051,0.293768546
0,0.473498233,0,0,0.263157895,0.228142077,0.189830508,0.496350365,0.562149687
0,0.554770318,0.114186851,0.090909091,0.263157895,0.556010929,0.427118644,0.547445255,0.523244313
0.080291971,0.265017668,0.186851211,0.181818182,0.736842105,0.851092896,0.352542373,0,0.053082756
0.00756401,0.363957597,0,0,0.771929825,0.31147541,0.176271186,0.934306569,0.819650511
0.074316403,0.477031802,0.051903114,0.090909091,0.175438596,0.368852459,0.247457627,0.795620438,0.711506759
0.10162248,0.385159011,0.065743945,0.181818182,0.228070175,0.894808743,0.46440678,0,0.06231454
0.046443024,0.392226148,0,0,0.333333333,0.49863388,0.261016949,0.905109489,0.788328388
0.090049544,0.494699647,0,0,0.245614035,0.286885246,0.216949153,0.839416058,0.774480712
0.102454521,0.522968198,0,0,0.228070175,0.262295082,0.237288136,0.394160584,0.573030003
0.082523354,0.32155477,0.093425606,0.090909091,0.280701754,0.800546448,0.362711864,0.00729927,0.151005605
0.071215158,0.38869258,0,0,0.228070175,0.506830601,0.274576271,0.941605839,0.804154303
0.089860444,0.438162544,0,0,0.350877193,0.527322404,0.318644068,0.912408759,0.788658094
0.073446541,0.466431095,0.003460208,0.090909091,0.245614035,0.453551913,0.288135593,0.846715328,0.818991098
0.107333308,0.522968198,0,0,0.280701754,0.318306011,0.261016949,0.810218978,0.783382789
0.126356794,0.424028269,0.311418685,0.090909091,0.350877193,0.68442623,0.389830508,0.328467153,0.412462908
0.138913052,0.371024735,0.017301038,0.181818182,0.438596491,0.453551913,0.227118644,0.897810219,0.808440488
0.117355622,0.491166078,0,0,0.210526316,0.341530055,0.247457627,0.95620438,0.813386086
0.276767142,0.597173145,0,0,0.210526316,0.225409836,0.237288136,0.96350365,0.848994395
0.147346923,0.667844523,0,0,0.157894737,0.172131148,0.244067797,0.97810219,0.821958457
