date,mosquito,temp,rain_per_day,cum_rain,wind,humidity,steam_pressure,sunshine_time,sunshine
2019-07-26,4017,29.8,0,0,1.3,69,28.4,10.8,19.37
2019-07-27,3552,31.5,0,0,1.5,57.9,25.9,11.6,22.69
2019-07-28,4158,30.4,6.7,1,2.5,53.6,22.6,9.8,21.52
2019-07-29,3500,26.6,56.2,2,1.3,91.8,31.8,0.3,4.8
2019-07-30,3068,29.2,6.4,3,1.5,76.9,30.4,7.3,16.91
2019-07-31,3431,30.4,0,0,1.5,63.9,26.8,9.2,20.99
2019-08-01,2904,25.9,16.2,1,1.3,82,27.1,0.1,5.51
2019-08-02,2534,25.9,0.1,2,2.2,74.5,24.6,7.5,14.1
2019-08-03,2482,25.9,0,0,2.5,69.5,23,8.1,13.25
2019-08-04,2281,25.6,0,0,1.7,66.5,21.2,10.7,18.61
2019-08-05,2378,26.3,0,0,1.1,60.6,20,11.1,18.16
2019-08-06,2290,28.2,0,0,1.5,56.3,21.1,10.5,21.06
2019-08-07,2028,27,1.3,1,1.2,67.3,23.7,3.2,11.43
2019-08-08,1958,26.9,0,0,1.7,66.5,22.7,10.7,23.16
2019-08-09,2024,26.2,0,0,2.1,58.4,19.3,12,23.84
2019-08-10,2283,24.1,0,0,1.5,60.9,18.2,3,8.25
2019-08-11,2350,25,0,0,1.5,66.6,20.5,9.9,17.85
2019-08-12,2115,26.4,0,0,1.2,63.8,21.2,9.2,18.4
2019-08-13,2012,25.7,20,1,1,71.1,22.9,5.6,13.22
2019-08-14,2646,26.1,0,0,1.9,66.2,21.9,0,0
2019-08-15,2073,23.4,36.9,1,2.2,77.1,22,4.9,0
2019-08-16,1596,22.6,0.2,2,2.4,66.3,17.8,8.8,17.84
2019-08-17,2183,23.5,0,0,1.9,65,18.3,12.1,21.07
2019-08-18,1935,23.7,0,0,1.4,64,18.1,6.9,15.17
2019-08-19,2134,24.4,0,0,1.6,56.6,16.7,7.4,16.85
2019-08-20,2505,24.1,0,0,2.3,67.6,20,2.9,11.6
2019-08-21,2565,22.8,22.7,1,2.5,89,24.6,1.1,5.68
2019-08-22,2679,23,36.4,2,2,91.4,25.4,1.5,6.07
2019-08-23,3312,25.3,2.4,3,2.1,79.8,25.6,0.4,9.29
2019-08-24,3226,25.7,2.8,4,6,72.9,23.7,0,2.95
2019-08-25,2481,24.7,0,0,1.9,76.9,23.6,1.4,9.31
2019-08-26,2651,25.1,0,0,1.7,74.3,23.4,2,10.04
2019-08-27,2835,23.8,63.2,1,2.4,93.4,27.3,1,5.74
2019-08-28,2604,24.3,7.6,2,3.1,71.4,21.3,6.9,16.56
2019-08-29,2911,21,3.9,3,2.6,72.3,17.7,0,4.09
2019-08-30,2591,23.3,0.1,4,1.7,60.4,16.7,10.9,21.35
2019-08-31,2559,22.4,0.3,5,1.2,80,21.5,0.2,3.34
2019-09-01,2352,24.2,0,0,1.7,70.4,20.8,10.6,18.19
2019-09-02,2506,24.5,0,0,2.1,53,15.6,9.4,19.91
2019-09-03,2742,23.5,0,0,2.1,41.6,11.7,10.6,20.01
2019-09-04,2564,21,0,0,3.1,46,11.3,11.7,21.9
2019-09-05,2900,19.5,0,0,1.9,46.5,10.5,10.2,19.83
2019-09-06,2914,19.6,0,0,2.1,52.8,12,1.3,8.64
2019-09-07,3141,19.6,0,0,2,60.3,13.7,0,4.44
2019-09-08,3008,18.6,0.4,1,3.8,63.4,13.5,0,3.2
2019-09-09,3361,20,0,0,2.2,51.1,11.7,9,16.92
2019-09-10,3310,19.8,0,0,1.8,61.3,13.5,11.4,20.17
2019-09-11,2797,20.9,0,0,1.4,64.4,15.5,8.8,16.44
2019-09-12,2580,22.9,0,0,1.9,59.3,15.8,8.1,15.5
2019-09-13,2518,22.9,0,0,1.9,57.5,15.6,3.5,10.42
2019-09-14,3337,23.7,0,0,1.7,58.9,16.8,10.1,15.97
2019-09-15,2530,22.6,0,0,1.7,60.6,15.8,11.1,18.83
2019-09-16,3592,22.4,0,0,1.6,61,15.7,10.5,18.37
2019-09-17,3865,23.1,0,0,1.8,67.1,18.7,7.5,13.05
2019-09-18,3058,21.6,23.1,1,3,88,22.5,0,3.4
2019-09-19,2935,22.4,4.6,2,2.8,73.4,19.4,6,10.14
2019-09-20,2534,22.4,0,0,2.1,71.5,19.1,9.9,16.23
2019-09-21,2677,18.7,0.6,1,2.9,72.6,15.8,2.3,8.24
2019-09-22,2193,18.1,0,0,2.9,53.4,11,9.4,16.17
2019-09-23,2704,14.8,25.4,1,1.8,92,15.4,0,1.49
2019-09-24,2283,14.7,0,0,2.6,58.8,9.5,10.3,16.78
2019-09-25,2344,13.6,0,0,1.7,48.3,7.2,10.6,17.42
2019-09-26,2392,15.2,0,0,1.3,60.9,10.4,1.1,8.06
2019-09-27,2521,18.8,0,0,1.9,60,12.5,10.3,16.44
2019-09-28,2393,17.9,0,0,3.5,49.3,9.8,10.5,17.37
2019-09-29,2592,17.2,0,0,1.9,52.6,10,10.6,16.52
2019-09-30,2631,14.4,0,0,2.5,56.9,9.2,10.1,14.54
2019-10-01,2569,14.5,0,0,1.6,55.6,9.1,7.7,14.07
2019-10-02,2493,14.6,0,0,1.6,58.3,9.2,9.8,15.6
2019-10-03,2445,15.4,0,0,1.7,56,9.4,7.4,12.02
2019-10-04,2503,17,0,0,2.4,58.3,11.2,8,12.08
2019-10-05,3150,17,0,0,1.8,63.8,12,10.2,15.17
2019-10-06,2136,16.5,0,0,1.3,70.3,12.7,9.3,14.67
2019-10-07,2471,17.1,0,0,1,61,11.3,9.6,14.4
2019-10-08,731,18.1,0,0,1.6,56.1,11.3,9.1,13.66
2019-10-09,847,17,0,0,2.4,57.3,10.9,0.7,8.08
2019-10-10,861,18.3,0,0,2.7,47.6,9.8,6.6,11.56
2019-10-11,1111,16.7,0,0,2.4,58,10.8,7.1,12.29
2019-10-12,1872,10,0,0,2.5,60,7.2,8.7,13.08
2019-10-13,1573,11,0,0,1.6,59,7.5,9.8,14.45
2019-10-14,1135,12.9,1.7,1,2.5,65.9,9.5,7.3,11.62
2019-10-15,609,12.5,0.1,2,2.3,61,8.6,9,12.41
2019-10-16,624,11.2,0,0,1.6,60.3,7.8,9.6,14.08
2019-10-17,874,14.8,0,0,2.3,73.8,12.5,8,10.34
2019-10-18,707,14.9,0,0,1.8,57.9,9.4,9.5,13.85
2019-10-19,1244,13.6,0,0,1.5,57.3,8.9,3.3,7.69
2019-10-20,896,14.7,0,0,2.1,57.8,9.3,7.8,12.51
2019-10-21,901,13.8,0,0,2.1,57.8,8.8,9.7,13.83
2019-10-22,936,12.4,0,0,1.6,65.1,9.1,8,11.04
2019-10-23,1004,11,0,0,1.8,63.6,8,7.5,10.63
2019-10-24,1125,9.2,0,0,2.7,42.8,4.9,9.5,13.4
2019-10-25,1276,6.8,0,0,1.9,31.4,3,9.7,13.98
2019-10-26,725,9.5,0,0,1.6,41.4,4.9,9.7,13.15
2019-10-27,181,10,11.8,1,2.1,59.6,7.1,3.3,6.6
2019-10-28,266,11.2,1.1,2,2.4,71.6,9.4,7.2,8.97
2019-10-29,439,9.3,0,0,1.4,63.6,7.2,5.7,8.06
2019-10-30,206,7.2,7.5,1,2.8,72.3,7.6,0,1.25
2019-10-31,185,1.3,0,0,2.9,30.6,2.1,9.7,13.15
2020-05-01,842,16.1,12,1,3,81.4,14.5,0,3.43
2020-05-02,861,16.7,2.5,2,1.6,90.3,17,0.6,7.6
2020-05-03,896,19.1,0,0,1.7,80.1,17.5,3.9,15.26
2020-05-04,1304,19.1,29.8,1,2.4,79.4,17.2,3.2,14.07
2020-05-05,1090,13,19,2,3.2,73.6,10.9,3,15.29
2020-05-06,902,14.4,0,0,1.9,60.4,9.8,4.5,20.91
2020-05-07,1367,17.4,0,0,2.1,56.1,10.9,9.4,24.35
2020-05-08,1552,18.5,0,0,1.9,68.5,14.6,0.7,13.07
2020-05-09,831,20.1,0,0,2.2,66.1,15.2,6.8,23.24
2020-05-10,785,17.1,14.5,1,2.9,84.8,16.4,1.1,10.59
2020-05-11,1176,16.6,0,0,2.1,81,15.1,2.5,16.88
2020-05-12,1625,16.2,1.5,1,2.1,81.9,14.8,4.8,18.49
2020-05-13,1328,17.4,0,0,2.6,68.5,13.1,13.2,30.06
2020-05-14,1656,18.7,0,0,1.9,62.8,13,8.4,22.83
2020-05-15,1813,20.7,0,0,2,65.6,15.5,12.7,28.09
2020-05-16,979,22.6,0,0,1.9,57.3,15,11.3,26.5
2020-05-17,1434,21.2,1,1,2.3,63,15.4,5,19.15
2020-05-18,1952,19.7,0.4,2,3.4,64.3,14.2,11.5,30.35
2020-05-19,1338,17.9,2,3,2.2,71,14.4,0.2,5.89
2020-05-20,1010,22,0,0,2.4,73.3,18.8,9.5,24.64
2020-05-21,1540,21.9,0.2,1,2.7,81.1,21,4.7,19.77
2020-05-22,1890,23,0,0,1.8,69.4,18.8,8.8,23.36
2020-05-23,1976,24.6,0,0,2,63.6,19.1,8.6,23.38
2020-05-24,2141,22.7,0,0,2.3,69.4,18.8,9.2,26.04
2020-05-25,1874,25,0,0,2.1,63.6,19.4,11.3,26.13
2020-05-26,2200,26.7,0,0,2.3,51.6,17.5,12.9,28.36
2020-05-27,2126,25.8,6.2,1,2,63.8,20.5,5.2,18.85
2020-05-28,2571,26.1,0,0,2.2,68.3,22.2,8,26.03
2020-05-29,3024,24.7,0,0,1.7,68.6,21.1,0.5,11.51
2020-05-30,3183,26.9,0,0,1.9,52.8,17.9,9.7,28.11
2020-05-31,3038,24,1.1,1,2.9,70.6,20.6,8.1,22.52
2020-06-01,3288,23,0,0,2.8,62.3,16.7,10.1,26.53
2020-06-02,3610,24.4,0,0,2.2,63,18.7,7.5,24.74
2020-06-03,3106,24.3,0,0,2,58.6,17.4,5.9,21.25
2020-06-04,3568,23.4,0,0,1.6,61.4,17.5,0.1,11
2020-06-05,3771,24.7,0.1,1,2.1,61.4,18.8,6,19.6
2020-06-06,3982,24.9,0,0,2.1,62.6,19.3,11.7,24.75
2020-06-07,3564,26.1,0,0,2,59.5,19.3,13.5,27.82
2020-06-08,3621,28.6,0,0,2,50.5,18.8,13.3,28.95
2020-06-09,3263,27.3,0,0,1.9,53.5,19.2,5.1,16.97
2020-06-10,3266,22.3,37.6,1,2.7,83.5,22,0,2.91
2020-06-11,3087,21.6,13.3,2,2.2,91,23.3,0.1,6.11
2020-06-12,3646,21.8,2.1,3,3.2,82.1,21.2,3.1,13.03
2020-06-13,3297,24.1,0,0,2,70.4,20.8,7.4,22.18
2020-06-14,2824,25.2,0,0,2.4,70.5,22.2,12.4,28.6
2020-06-15,3102,23.8,11.9,1,2.4,77,22.4,1.7,8.4
2020-06-16,3148,20.1,64.7,2,4,83,19.3,0,6.2
2020-06-17,2997,21.1,0,0,1.9,79.3,19.7,0.2,9.47
2020-06-18,3417,24.2,0,0,1.9,74.5,22.1,5.4,19.15
2020-06-19,3220,25.5,0.1,1,2.6,63.5,19.8,9.6,27.47
2020-06-20,3476,24.2,1.6,2,2.1,63.9,18.6,9.5,26.88
2020-06-21,3059,23.8,0,0,1.9,68.6,19.9,6.4,20.85
2020-06-22,2865,25.6,0,0,2.1,66.6,21.5,5,19.28
2020-06-23,2393,24.1,0,0,2.5,75.5,22.5,4,15.15
2020-06-24,2355,25.5,0,0,2,71.9,22.9,10,25.81
2020-06-25,1888,27.5,0,0,1.7,64.6,22.9,7.7,23.1
2020-06-26,2035,24.5,2.2,1,2.8,75,23,3.1,12.3
2020-06-27,2917,25.8,0,0,2.6,62.6,20.5,6.6,21.82
2020-06-28,2800,23.5,2.9,1,2.4,71.9,20.6,0,7.67
2020-06-29,2822,18.7,47.6,2,4,94.8,20.3,0,4.58
2020-06-30,2181,20.3,11.5,3,2.8,79.4,18.7,0.1,12.46
2020-07-01,2341,23.4,0,0,2,63.1,17.7,9.3,26.6
2020-07-02,2898,25,0,0,1.8,70.9,22.1,10.2,25.76
2020-07-03,2971,26,0,0,1.9,72,23.8,7.5,22.28
2020-07-04,3331,26.1,0,0,1.6,71.6,24,4.3,15.49
2020-07-05,3267,24,29.1,1,2.7,81.6,24.2,0,4.92
2020-07-06,3183,23.8,3.6,2,3.7,86.3,25.4,0,5.15
2020-07-07,3303,25,0,0,1.6,77,23.9,4,17.83
2020-07-08,3235,23.7,11.5,1,1.6,89.3,26,0,4.5
2020-07-09,3689,21.1,103.1,2,3.6,95.5,23.9,0,2.72
2020-07-10,3893,22.5,2.9,3,4.6,74.3,20.2,1,10.46
2020-07-11,3578,24.3,0,0,3.1,69.3,21,1.9,15.59
2020-07-12,3824,25.4,0,0,2,69.3,22.3,5.6,18.14
2020-07-13,3036,24.3,2.2,1,2.2,86.4,26.1,0,7.72
2020-07-14,2574,24.4,0.4,2,2,84.8,25.7,0,8.38
2020-07-15,3240,23.7,50.1,3,2,95.8,28,0,3.18
2020-07-16,3795,25.3,0.1,4,2.1,85.5,27.4,3,15.34
2020-07-17,3847,26.2,1.5,5,2,81.9,27.7,5,14.5
2020-07-18,3225,25.3,39.1,6,1.7,90.9,29.2,0,5.31
2020-07-19,3634,24.9,31.4,7,2.3,96.3,30.3,0,2.55
2020-07-20,3589,25,102.6,8,3,96.3,30.4,0,3.09
2020-07-21,3851,27,3.9,9,3.5,89.3,31.6,0.4,8.06
2020-07-22,3628,26.5,18.5,10,1.9,92.1,31.8,0.1,5.02
2020-07-23,3540,24.1,75.7,11,3.3,92.8,27.7,0.2,6.74
2020-07-24,2089,24.3,0,0,1.8,85.3,25.6,0,6.7
2020-07-25,3035,24.2,19.1,1,2.3,89.5,27,1.8,6.96
2020-07-26,2663,24.9,50.3,2,2.6,95.4,29.9,0,1.43
2020-07-27,3221,26.5,44.6,3,2,91.6,31.7,0.2,7.77
2020-07-28,2646,24.6,97,4,2.2,92.5,28.5,0.5,7.44
2020-07-29,2884,27.2,0,0,1.9,83.9,30.1,2.1,13.62
2020-07-30,2143,28,0,0,2.5,82.4,31,0.2,7.96
2020-07-31,3043,27.1,0.4,1,3.5,86.1,30.9,0,4.14
2020-08-01,3187,26.1,69,2,1.9,96,32.3,0,3.25
2020-08-02,3183,27.4,0,0,3,82.6,29.9,2.4,14.3
2020-08-03,2401,28.2,0,0,2.3,77.9,29.4,5.8,18.44
2020-08-04,1902,27.5,0,0,1.6,76.3,27.5,7.9,19.81
2020-08-05,2302,27.1,0,0,2,76.8,27.1,9.4,22.54
2020-08-06,2378,27.7,0,0,1.7,76,27.8,3.1,15.16
2020-08-07,2101,26.6,2.5,1,1.6,83.1,28.9,0.8,8.74
2020-08-08,2233,24.3,42.6,2,2.1,87.4,26.4,0.6,7.56
2020-08-09,2236,25.3,0,0,1.9,78.4,24.9,6.8,18.72
2020-08-10,2122,27.8,0,0,2.2,71.6,26.5,8.8,20.25
2020-08-11,1907,29.9,0,0,2.1,69.5,28.8,7.6,21.21
2020-08-12,2052,30.2,0.6,1,3.4,68.3,28.8,7.5,19.68
2020-08-13,2533,27.1,8.7,2,3.6,84.6,30.2,0.5,5.5
2020-08-14,2293,27.3,13.6,3,1.6,89.1,32.2,2,10.18
2020-08-15,2721,26.8,13.6,4,1.3,90.1,31.7,1.7,8.7
2020-08-16,2389,26.8,42.5,5,2.1,88.8,31,2.4,12.89
2020-08-17,3488,26.4,0,0,2.8,77.9,26.6,1.9,12.25
2020-08-18,3211,26.6,0,0,1.9,72.4,25,1,11.35
2020-08-19,3011,24.3,33.3,1,2.3,91.3,27.6,0,3.34
2020-08-20,3247,22.7,29.8,2,4.8,82,22.4,2.8,13.51
2020-08-21,3098,23.3,0,0,2.7,63.9,17.8,10.1,21.21
2020-08-22,2843,23.3,0,0,2,66.6,18.8,3.3,14.49
2020-08-23,2198,21.7,6.4,1,2.7,80,20.5,0,7.13
2020-08-24,3287,19.2,61,2,4.2,93.5,20.8,0,3.37
2020-08-25,3361,23.4,0,0,4.2,71.5,20.2,9.5,21.87
2020-08-26,3138,21.1,1.3,1,2.1,83.4,20.7,3.1,12.29
2020-08-27,2250,22.8,3.9,2,2,75.8,20.5,9,19.17
2020-08-28,2781,22.4,1.2,3,2.8,72.6,19.3,4.5,12.87
2020-08-29,2869,20.2,5.7,4,2,83.8,19.7,0,7.34
2020-08-30,2784,21.5,0,0,1.9,70.4,17.8,9.8,20.53
2020-08-31,2930,21.3,0,0,1.8,79.3,19.9,5.7,13.86
2020-09-01,3036,23,0,0,1.6,76.4,21,5.1,16.56
2020-09-02,3515,22.5,0.3,1,1.9,79.9,21.7,0.3,6.21
2020-09-03,2903,21.3,0,0,2.1,70.3,17.5,0.7,9.35
2020-09-04,3628,21.5,0,0,2.8,62,15.5,9.8,21.24
2020-09-05,3703,21.2,0.3,1,2.2,59.3,14.3,9.7,21.25
2020-09-06,3600,19.7,0,0,2,57.6,12.8,11.4,22.19
2020-09-07,2471,19.1,0,0,1.7,56.1,12,9.6,19.54
2020-09-08,2678,20.2,0,0,2.8,55.3,12.7,10.7,21.71
2020-09-09,3532,19.2,0,0,3.3,59.9,13.3,7.2,16.99
2020-09-10,2160,20.6,0,0,3.7,59.6,14.4,8,18.54
2020-09-11,2864,20.1,0,0,2.5,64.1,14.9,3.5,13.39
2020-09-12,3002,19.3,0,0,2.4,62.5,13.7,8,15.92
2020-09-13,2611,20.4,0,0,2,63.3,14.8,9.8,18.7
2020-09-14,3176,20.7,0,0,2,66,15.7,10.5,19.29
2020-09-15,3269,19.6,0,0,1.9,67.6,15.1,6.3,14.84
2020-09-16,3946,19.6,38.3,1,1.7,78,17.4,4.9,14
2020-09-17,3544,18.8,0,0,2.1,74.9,16.1,2.5,10.89
2020-09-18,4127,19.2,0,0,2.3,79.6,17.7,1.9,6.34
2020-09-19,3715,19.9,0,0,1.6,72.5,16.7,1.8,9.79
2020-09-20,3815,16.6,0,0,2.8,65.1,12.4,4.3,12.36
2020-09-21,2983,13.3,0,0,2.5,57.3,8.6,10.5,19.44
2020-09-22,2507,14.2,0,0,2,55.9,8.7,10.8,19.81
2020-09-23,3142,16,0,0,1.9,48.9,8.5,8.9,16.99
2020-09-24,3189,17.2,0,0,3.1,53,10.1,10.8,19.27
2020-09-25,3366,17.2,0,0,3,53.4,10.4,10.6,18.55
2020-09-26,3048,16.9,0,0,2,60.1,11.3,7.6,15.28
2020-09-27,3088,16.9,0,0,1.8,68.5,13,4.9,11.45
2020-09-28,2884,16.2,0,0,2.2,68.6,12.5,7.5,13.59
2020-09-29,2921,13.6,0,0,2.2,52.3,7.9,7.1,14.16
2020-09-30,2747,12.8,0,0,2.4,47,6.9,5.8,12.19
2020-10-01,2381,11.7,0,0,1.5,41.8,5.7,7.2,14.48
2020-10-02,2972,11.8,0,0,1.5,64.3,8.9,0,5.28
2020-10-03,2479,13.1,0,0,1.8,64.3,9.2,10.1,17.65
2020-10-04,3240,13.6,0,0,2,65.5,10,9.7,15.96
2020-10-05,2031,15.1,0,0,1.7,74.4,12.4,9.8,15.27
2020-10-06,1507,15.2,0,0,1.6,67.1,11.2,10,15.67
2020-10-07,1668,14.1,0,0,1.9,69.4,11.1,0.1,4.72
2020-10-08,1766,13.5,0,0,2.8,66,10.2,5.4,11.01
2020-10-09,2326,8.6,0,0,3,51.5,5.6,9.9,17.01
2020-10-10,2573,8.7,0,0,2.5,47.6,5.3,9.9,16.65
2020-10-11,2291,11.8,0,0,1.7,62.5,8.3,8.8,13.83
2020-10-12,1526,12.9,0,0,1.6,71.6,10.3,9.2,13.69
2020-10-13,1834,14,0,0,1.8,74.1,11.6,8.3,12.23
2020-10-14,1043,13.8,0,0,2.5,52.1,8.2,9.2,15.27
2020-10-15,722,10.8,0,0,2,40.3,5.1,9,13.77
2020-10-16,729,11.9,0,0,1.5,42.9,5.8,9.7,14.62
2020-10-17,651,13.6,0,0,2.6,60.3,9.3,5.8,11.03
2020-10-18,723,13.7,13.6,1,2.3,84.3,13.2,0,1.61
2020-10-19,990,10.8,1.7,2,2.3,58.3,7.1,9.6,14.6
2020-10-20,949,5.1,0.5,3,3.5,47.5,4.1,9.2,15.22
2020-10-21,1089,4.9,0,0,2.3,43.9,3.7,9.6,15.36
2020-10-22,982,9.6,0,0,1.8,61.5,7.3,8.4,12.77
2020-10-23,519,13.5,0,0,1.7,63.3,9.8,0.3,5.65
2020-10-24,270,14.6,0.1,1,2.7,68.8,11.2,7,11.01
2020-10-25,358,8.5,0,0,3.1,43.8,5,9.5,14.66
2020-10-26,536,5.5,0,0,1.8,40.9,3.7,6,10.48
2020-10-27,535,7.7,0,0,2.2,56.1,5.8,9.6,13.61
2020-10-28,884,9.3,0,0,1.6,53.5,6.1,9.6,12.96
2020-10-29,695,10.4,0,0,1.7,56.9,6.9,9.4,12.27
2020-10-30,543,12.2,0,0,1.6,71.5,10,5.5,8.92
2020-10-31,454,12.5,0,0,1.7,66.9,9.2,8,11.58
