date,mosquito,temp,rain_per_day,accum_rain,wind,humidity,sunshine
2018-05-23,0.443378409,-0.931352329,0.03911655,0.501050422,1.965709246,0.470298122,0.227345855
2018-05-24,0.140636061,-1.009894743,-0.652171779,-0.353865412,2.459803431,-0.106239416,1.000535482
2018-05-25,0.961141265,-0.925310605,-0.652171779,-0.353865412,2.336279886,-0.686995521,1.625034796
2018-05-26,0.536812368,-0.867914225,-0.652171779,-0.353865412,1.903947474,-0.533720907,1.566865837
2018-05-27,1.485432259,-0.864893362,-0.652171779,-0.353865412,1.162806196,-0.227171679,1.640394013
2018-05-28,0.946452957,-0.783330086,-0.652171779,-0.353865412,0.884878216,-0.049991851,1.715882941
2018-05-29,1.431983138,-0.722912843,-0.237398782,-0.218878701,1.03928265,-0.006399988,1.876010971
2018-05-30,0.84975493,-0.656453878,-0.652171779,-0.218878701,0.637831124,0.236870729,1.476998066
2018-05-31,0.950941051,-0.577911463,-0.652171779,-0.353865412,0.143736939,0.421081503,1.505755754
2018-06-01,1.545001508,-0.50238991,-0.652171779,-0.353865412,0.051094279,0.637634627,1.617845374
2018-06-02,1.716365101,-0.475202151,-0.652171779,-0.353865412,-0.041548379,0.57013755,1.681896586
2018-06-03,1.38914224,-0.360409391,-0.652171779,-0.353865412,-0.257714585,0.571543738,2.038426543
2018-06-04,1.584578337,-0.348325942,-0.652171779,-0.353865412,-0.257714585,0.675601733,1.852481955
2018-06-05,-0.373862727,-0.269783528,-0.652171779,-0.353865412,-0.381238133,0.29874305,2.248553733
2018-06-06,0.431546161,-0.218428873,-0.652171779,-0.353865412,-0.566523451,0.224215026,2.354434309
2018-06-07,0.395233399,-0.21540801,-0.652171779,-0.353865412,-0.597404339,0.423893881,2.164241423
2018-06-08,0.775497373,-0.23051232,-0.652171779,-0.353865412,-0.535642565,0.629197493,1.937447847
2018-06-09,1.059063318,-0.194261975,1.69820854,0.411059281,-0.535642565,0.904810559,1.543990404
2018-06-10,4.146056047,-0.242595769,-0.237398782,0.546045992,-0.041548379,1.134019384,1.016548285
2018-06-11,2.966095305,-0.278846114,0.03911655,0.00609915,0.298141373,1.245108325,0.608058413
2018-06-12,4.868231189,-0.348325942,-0.513914113,-0.083891991,0.57606935,1.508065689,0.638450059
2018-06-13,5.176685657,-0.318117322,-0.652171779,-0.353865412,0.76135467,1.406820074,0.553810958
2018-06-14,7.456229454,-0.281866977,2.527754535,0.681032702,0.915759102,1.374477724,0.083884212
2018-06-15,7.038428694,-0.254679218,-0.513914113,0.726028273,1.162806196,1.176205058,0.003166614
2018-06-16,7.486422087,-0.269783528,-0.652171779,-0.353865412,1.286329742,0.91887245,0.35414111
2018-06-17,7.805484777,-0.266762665,-0.652171779,-0.353865412,0.94663999,1.031367579,0.450871511
2018-06-18,6.525969949,-0.17311594,-0.652171779,-0.353865412,0.545188465,0.973713826,1.063606317
